build_desc,aff_points,demo_points,destro_points,improved_life_tap,suppression,improved_corruption,malediction,soul_harvesting,improved_drains,improved_bane_of_agony,fel_concentration,amplify_curse,pandemic,malevolence,nightfall,curse_of_exhaustion,siphon_life,soul_siphon,shadow_mastery,wrack,improved_health_funnel,improved_imp,demonic_embrace,unholy_power,demonic_aegis,improved_voidwalker,fel_vitality,demonic_energies,improved_sayaad,demonic_sacrifice,master_summoner,decimation,fel_domination,demonic_brand,improved_felhunter,soul_link,demonic_knowledge,master_demonologist,demonic_pact,destructive_reach,improved_shadow_bolt,bane,molten_skin,cataclysm,aftermath,ruin,shadowburn,intensity,agonizing_flames,conflagrate,pyroclasm,bane_of_havoc,fire_and_brimstone,shadow_and_flame,incinerate,race_id,fight_duration,spell_power,shadow_power,fire_power,spell_hit_percent,spell_crit_percent,spell_haste_percent,intellect,spirit,stamina,max_mana,target_level,target_shadow_res,target_fire_res,curse_of_shadows,curse_of_elements,demon_setup,rotation_id,maintain_immolate,dps,dps_std,isb_uptime_percent,avg_life_taps,avg_mana_spent,avg_mana_gained
Deep Affliction,40,11,0,2,5,5,5,0,2,0,0,1,3,5,1,1,1,3,5,1,0,0,5,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.899,148.933,88.2902,55.5545,17.2393,29.2549,10.6885,151.354,129.252,433.097,3663.31,61,83.4503,106.352,0,1,2,16,0,426.186,12.4209,0,18.68,20439.5,15894.4
SM/AF,31,0,20,1,4,5,5,0,0,1,0,1,3,4,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,1,0,3,1,0,0,0,0,0,2,57.6149,1154.37,187.013,112.715,10.7512,17.3059,1.51202,322.393,113.627,268.994,6228.9,62,48.2167,45.7772,1,1,1,6,0,1218.61,95.7928,56.0824,4.06,9091.15,3097.08
random_valid_51,13,27,11,2,1,4,1,1,3,0,0,1,0,0,0,0,0,0,0,0,2,3,4,4,2,2,0,2,1,1,2,0,0,0,1,1,1,1,0,2,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,3,294.393,659.329,102.848,155.047,2.81055,23.2999,11.2586,224.819,190.194,268.499,4765.29,61,54.2763,61.9714,1,1,3,0,0,657.313,16.8394,61.8619,38,41353.6,35216.1
random_valid_51,14,23,14,2,2,1,1,2,3,0,1,1,1,0,0,0,0,0,0,0,2,3,1,4,2,3,1,1,1,1,0,2,0,1,0,0,1,0,0,2,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,190.882,466.16,83.2231,5.85284,11.1563,48.6447,25.1941,196.111,220.039,141.191,4334.67,60,16.7554,50.4625,0,1,3,0,0,648.221,25.7731,87.7176,23,28268.9,21957.1
random_valid_51,26,14,11,2,5,3,2,2,3,1,1,1,3,0,1,1,0,0,1,0,2,3,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,146.646,681.484,174.804,187.019,3.98944,40.3516,20.3907,250.436,101.36,363.348,5149.55,62,107.196,36.6928,1,0,2,0,0,916.667,45.0245,85.952,17,20145.1,13954.6
Shadow and Flame Fire,1,17,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,5,1,3,3,1,0,1,3,5,1,2,171.696,846.782,61.4324,109.628,5.59577,33.0718,23.0863,148.379,174.812,368.438,3618.68,60,109.16,29.2089,0,1,1,10,1,941.735,31.1789,0,29.97,28015.2,22458
DS/Searing Pain,5,13,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,0,3,5,4,1,0,3,1,0,1,3,4,0,1,80.7814,808.889,23.6646,116.514,7.95519,32.3255,28.7945,136.894,109.745,492.009,3446.42,60,57.7382,75.7351,1,1,3,0,1,927.295,54.2683,47.4797,11.34,12165.1,7749.63
DP/AF Fire,0,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,0,3,2,1,1,0,0,0,3,0,1,3,4,0,0,0,5,0,3,2,5,1,0,2,1,0,0,0,0,0,0,72.0928,945.401,170.012,173.138,13.3932,44.8436,18.559,267.735,139.809,411.033,5409.03,63,103.012,76.3132,1,0,2,0,1,1184.9,74.6127,0,7,11012.5,5024.66
Shadow and Flame Fire,2,17,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,5,1,3,2,1,0,1,3,5,1,0,240.183,1182.3,157.919,147.863,13.8902,41.4949,16.5593,349.712,181.975,183.156,6638.68,60,42.2941,45.7237,1,0,1,10,1,1157.31,30.9291,0,36,39369.7,29970.2
DP/AF Shadow,2,31,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,3,1,0,2,0,0,0,1,3,5,1,0,5,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,270.956,124.88,97.5085,156.687,1.14796,6.3367,8.03316,168.584,280.261,149.736,3921.76,62,89.0019,102.773,1,0,5,3,0,512.96,18.3769,32.1297,35,36086.2,29975.1
DP/AF Shadow,2,30,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,3,1,0,2,0,0,0,1,3,5,0,1,5,5,1,0,0,5,0,0,2,0,0,0,0,0,0,2,112.267,1370.24,103.095,48.1747,6.96895,31.1891,34.0146,406.052,190.559,324.024,7483.78,61,6.69274,75.5192,0,0,2,0,0,1605.81,84.3902,79.2346,14,18339,10735.8
random_valid_51,10,26,15,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,1,3,0,1,1,1,2,1,1,1,2,1,0,0,0,2,5,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0,126.865,238.767,85.0272,32.7354,17.6461,15.819,4.33322,195.562,227.831,583.71,4326.44,60,33.8176,20.3116,0,0,2,0,0,424.166,20.8316,41.7285,14,17369,13503.6
DP/AF Fire,0,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,1,3,2,0,1,0,0,0,3,0,1,3,5,1,0,0,5,0,3,2,4,1,0,3,1,0,0,0,0,0,4,144.599,207.98,39.6483,50.8649,0.178719,37.8338,33.5875,406.949,259.729,374.497,7567.24,62,86.4586,55.6919,1,0,5,3,0,695.735,29.9014,0,15,22166,12542.9
NF/DS/Ruin,19,11,21,2,5,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,5,1,0,3,0,0,0,0,0,0,2,54.6142,1302.94,121.075,64.4278,3.06112,12.9478,11.2857,379.183,97.5593,500.12,7080.75,61,22.9019,95.5036,1,0,2,0,0,1279.27,109.869,47.9198,2,9197.04,1642.14
random_valid_51,16,14,21,0,5,3,1,1,3,0,1,0,1,0,1,0,0,0,0,0,2,1,3,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,5,2,4,2,1,0,1,0,3,1,0,0,0,0,0,2,179.714,1203.42,178.015,94.7961,17.2807,51.7018,2.03076,419.631,245.729,523.697,7687.47,60,6.38532,25.3436,1,0,2,0,1,1284.68,42.3474,83.7053,19,24272.6,15638.9
Shadow and Flame Fire Succ,7,13,31,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,1,0,3,1,0,1,3,5,1,1,159.366,1029.53,87.2566,56.5683,15.9426,24.8593,3.87224,408.915,88.8171,118.736,7526.73,62,72.2705,69.6234,0,1,2,2,1,1146.67,38.2528,0,22,25064,14574
random_valid_51,12,25,14,2,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,2,3,0,1,2,0,2,0,0,1,0,0,0,0,0,2,2,5,1,0,4,0,0,0,0,0,0,0,0,0,0,4,119.463,551.591,59.2726,190.931,14.286,42.9925,8.20312,431.007,274.907,110.568,7928.11,61,2.06922,56.7483,1,0,1,3,0,635.827,20.0915,85.6939,10,17466.8,10218.9
DS/Searing Pain,6,11,34,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4,0,3,5,5,1,0,3,1,0,0,3,5,0,2,119.736,481.824,88.6542,1.72175,16.2998,14.8458,14.8978,301.54,208.469,507.645,5916.11,62,43.4142,14.2235,1,0,3,0,1,647.542,30.0456,33.7386,14,17213.3,10990.6
random_valid_51,19,10,22,2,3,3,1,2,2,1,2,1,0,1,0,1,0,0,0,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,3,3,3,1,0,0,1,0,0,0,0,0,4,283.095,1306.37,50.2988,158.301,0.190323,29.7986,0.282526,270.9,245.73,226.574,5526.5,61,76.4316,94.7473,1,1,1,0,1,915.634,38.0378,65.7042,28.995,35441.4,28571.7
Aff/DP Brand,12,31,8,1,5,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,5,0,0,3,0,3,1,2,2,0,3,0,1,3,5,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,205.669,1163.94,175.658,137.521,0.064692,23.7867,16.3305,353.591,255.602,490.439,6696.86,63,100.099,69.2857,1,1,5,3,0,1225.5,49.9352,0,22.48,28449.6,20579.5
Shadow and Flame Fire,2,17,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,4,1,3,2,1,1,1,3,5,1,4,67.7648,735.991,116.616,23.1265,6.16527,46.9872,21.433,384.786,124.373,474.969,7234.8,60,93.8159,23.8298,1,0,1,2,1,924.928,46.7171,0,7.995,11228.6,6149.87
Shadow and Flame Fire 2,8,12,31,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,1,1,3,1,0,1,2,5,1,1,272.406,856.009,198.294,92.5963,17.7928,45.4169,26.0219,100.636,175.257,429.409,2902.54,60,89.3966,102.991,0,1,1,10,1,967.342,25.3832,0,51,42533.3,38122.1
Shadow and Flame Fire DS-Succ,3,18,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,2,0,3,0,0,0,2,1,0,1,0,0,0,0,0,1,0,5,0,3,2,5,1,0,3,1,0,1,3,5,0,4,202.518,526.202,93.9477,33.2952,6.89958,24.0936,26.9434,340.726,200.839,279.802,6573.88,60,43.9244,112.929,1,0,1,0,1,689.787,22.2753,0,25,29291.9,19406
Shadow and Flame Fire,1,17,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,5,1,3,3,1,0,1,3,5,1,2,47.3498,936.097,170.147,95.3908,13.7783,27.5607,22.8578,248.871,277.181,125.958,5126.06,62,17.4949,82.9256,1,0,1,2,1,1045.71,65.8307,0,3.01,8944.88,2586.02
random_valid_51,10,27,14,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,2,3,3,1,0,1,1,1,0,2,0,1,0,0,0,2,4,3,1,0,1,3,0,0,0,0,0,0,0,0,0,2,51.065,195.275,34.3989,147.055,1.89313,47.883,4.10193,161.992,252.042,417.398,3822.88,62,7.89489,82.9328,0,1,3,0,0,366.674,24.501,76.1735,2.995,7103.18,2994.42
Shadow and Flame Fire,0,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,5,1,3,3,1,1,1,3,5,1,2,49.5467,461.786,39.4706,180.387,9.47477,9.67951,8.55526,441.285,248.18,149.671,8012.27,63,66.8054,63.8188,1,0,1,10,1,609.141,52.0067,0,2,9578.2,1672.36
Shadow and Flame Fire,1,17,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,3,2,0,0,0,2,0,0,0,0,0,0,0,1,5,4,1,1,0,5,1,2,3,1,0,1,3,5,0,0,125.707,1337.8,165.018,19.0459,11.7932,50.0811,9.54301,256.856,210.236,468.646,5245.85,60,67.3334,14.5478,0,0,2,0,1,1395.07,59.1588,47.5652,15.015,17787.2,11815.2
random_valid_51,13,26,12,2,3,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,2,3,1,4,2,2,3,0,2,1,2,2,0,0,1,0,1,0,0,2,2,3,0,2,2,1,0,0,0,0,0,0,0,0,0,4,59.7337,176.243,12.0624,76.2587,16.1335,39.4635,18.4882,488.908,51.2961,524.567,8796.61,61,7.88256,14.6605,0,0,2,0,0,419.1,18.0013,74.0435,4.065,7866.53,3069.8
DP/AF Fire,0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,3,2,0,1,0,0,0,3,1,1,3,4,0,0,0,5,1,3,2,5,1,1,3,0,0,0,0,0,0,4,135.27,611.927,25.3288,32.0792,15.5229,44.2341,8.09424,131.698,138.245,130.346,3438.47,61,55.006,97.4921,1,1,3,0,0,720.776,32.3073,0,16.95,17899.5,12095.8
Shadow and Flame Fire Succ,7,14,30,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,1,0,3,1,0,1,3,5,0,2,106.044,454.374,57.8832,132.917,7.23011,19.6102,8.09656,443.133,164.424,462.39,8039.99,60,24.8917,95.9282,0,1,1,0,1,610.82,26.7049,0,11.03,17019.2,8184.7
random_valid_51,12,31,8,2,5,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,3,2,4,2,3,3,1,3,1,2,2,0,0,1,0,1,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,263.701,891.053,126.841,150.087,13.3711,14.0912,8.0565,427.63,78.5956,449.285,7807.44,61,111.63,112.192,0,1,2,0,0,705.915,24.8288,51.1819,27.005,31785.6,21161.6
random_valid_51,10,19,22,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,2,4,1,5,3,2,3,1,0,0,1,0,0,0,0,0,4,277.908,379.212,145.775,186.954,16.1664,16.6377,12.0787,383.294,304.985,380.896,7212.41,62,75.1663,74.6398,1,0,3,0,1,515.023,21.3188,50.8838,25.005,35984,26444.8
random_valid_51,8,31,12,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,3,3,2,3,1,2,2,0,3,2,0,0,0,0,2,3,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,262.608,292.562,59.5156,183.791,4.76976,10.9954,26.4115,491.356,326.501,250.118,8763.34,61,99.8111,96.1069,0,0,3,0,0,417.843,12.6886,48.8643,29,43215.8,31406.2
random_valid_51,8,24,19,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,2,3,3,2,3,1,0,1,0,0,0,1,0,0,0,2,0,4,1,3,5,2,1,0,0,1,0,0,0,0,0,1,157.206,405.017,116.956,80.2657,15.406,21.1811,7.4172,166.845,225.515,427.567,3895.68,63,9.34378,73.7328,0,0,3,0,1,415.943,17.8835,0,18.985,20922.3,15188.9
Fire DS No Corr,8,12,31,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,5,0,0,3,1,0,1,3,5,0,2,102.147,672.935,100.075,151.985,3.69211,44.1643,22.7202,460.921,322.342,331.871,8306.81,62,66.842,44.9921,0,1,3,0,1,981.605,39.4614,0,7.14,15906.7,7725.59
random_valid_51,25,18,8,2,3,4,4,2,2,0,0,0,3,1,1,0,0,3,0,0,2,3,5,0,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,35.3937,625.286,1.93245,108.495,11.3083,53.5161,31.4699,121.46,96.3478,175.969,3214.9,61,95.4258,42.5369,1,0,1,0,0,718.178,39.8584,75.8564,2,5621.26,1627.23
random_valid_51,5,30,16,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,2,3,1,2,3,1,1,2,0,0,0,1,0,1,0,2,3,5,0,1,3,1,0,0,0,1,0,0,0,0,0,2,157.974,586.591,7.86648,38.5392,3.12947,30.6625,15.9368,181.918,171.145,377.052,4121.76,62,91.8773,119.219,0,0,3,0,1,543.176,22.0922,73.5841,20.015,22293.9,16441.4
random_valid_51,8,26,17,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,2,2,3,2,0,1,2,2,0,0,0,0,2,0,0,2,3,3,3,0,4,0,1,0,0,1,0,0,0,0,0,1,202.747,1052.81,4.35889,146.272,3.41214,19.4574,34.0901,223.689,72.86,137.981,4748.34,63,98.3517,60.1464,0,0,3,0,1,680.79,30.7542,44.0135,33,30412.5,23423.2
random_valid_51,18,21,12,2,1,3,2,2,3,2,1,1,0,0,1,0,0,0,0,0,2,3,2,5,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,2,3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,150.295,703.959,117.754,29.3399,4.53322,38.2007,19.4592,468.503,344.218,576.345,8420.54,62,32.0946,98.2528,1,0,3,0,0,927.776,32.1324,88.0794,14.035,23438.2,15483.6
random_valid_51,9,28,14,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,2,2,2,2,1,1,0,0,0,1,2,1,0,0,0,0,4,5,0,2,2,1,0,0,0,0,0,0,0,0,0,4,40.1972,1004.4,97.8198,143.448,1.18094,39.5329,11.5067,419.725,110.113,258.966,7758.87,63,23.2927,24.4897,0,0,3,0,0,807.013,84.6387,69.6937,2,5436.69,1661.87
Deep Affliction,40,11,0,2,5,5,5,0,2,1,0,1,3,5,0,1,1,3,5,1,0,0,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203.474,1212.85,30.186,84.3166,13.7712,35.4048,25.5368,301.282,232.387,258.271,5912.23,63,78.9728,63.7319,0,0,3,16,0,1131.5,48.9293,0,9,15248.2,8804.18
random_valid_51,16,27,8,2,5,2,3,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3,5,3,0,3,2,2,3,1,0,1,0,2,1,0,0,0,0,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,140.522,416.756,187.821,42.944,0.658826,11.8767,5.6386,181.249,314.538,189.058,4111.74,61,74.2066,35.4911,1,0,3,0,0,523.782,22.4426,45.9049,12.73,18437.1,13624.2
random_valid_51,12,18,21,2,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,3,1,4,0,2,3,1,0,0,1,1,0,0,0,0,0,0,0,2,5,2,4,3,1,1,1,0,1,1,0,0,0,0,0,0,228.688,649.383,142.377,25.891,2.19128,33.2159,2.99253,409.045,279.245,295.637,7528.67,62,23.1335,46.432,1,1,1,0,1,749.442,23.654,69.3321,19.835,30014.2,20393.7
Shadow and Flame Shadow,2,17,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,5,1,3,3,1,0,1,3,5,0,2,47.8396,146.992,182.483,173.68,8.5804,47.1958,10.7804,429.336,320.109,238.106,7833.04,61,97.4115,119.112,1,1,2,0,1,774.446,48.7327,57.0906,1,8660.41,926.109
DS/AF,5,10,36,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,3,4,5,1,0,3,1,0,0,3,4,0,0,184.863,859.415,23.94,96.612,0.879721,26.086,2.53451,284.915,77.8541,353.123,5666.72,63,35.029,63.9296,1,1,2,0,1,884.848,44.8414,36.439,26.035,25281.5,17010.9
random_valid_51,8,33,10,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,1,1,3,2,3,1,2,1,1,1,3,0,2,0,0,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,299.068,847.022,137.553,155.329,11.4131,22.4399,30.2237,236.356,85.4968,118.289,4938.33,63,57.2389,77.1308,0,0,3,0,0,709.056,22.7742,67.483,42.09,40902.3,33343.8
random_valid_51,23,13,15,2,5,5,3,2,2,1,0,1,0,1,0,0,1,0,0,0,2,3,3,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2,3,2,4,1,2,0,1,0,0,0,0,0,0,0,0,1,147.173,1021.91,18.3954,48.2884,9.9409,42.8258,12.2661,329.321,271.233,506.561,6332.82,62,72.7791,50.0978,0,1,1,0,0,778.912,31.3705,80.1704,15,21064.5,15222.2
random_valid_51,9,28,14,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,3,3,1,1,1,2,2,0,2,1,1,1,0,0,2,3,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,168.875,365.594,25.79,120.526,4.02856,15.5692,18.1983,140.901,203.773,373.546,3506.52,63,65.835,23.7763,0,1,2,0,0,449.677,18.3592,36.1768,19.445,23359.7,18187.2
random_valid_51,10,21,20,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,1,0,2,1,0,2,1,0,1,0,0,1,0,0,2,5,3,1,2,3,1,1,1,0,1,0,0,0,0,0,3,143.487,1097.49,53.3871,109.415,1.38166,21.5193,31.5408,193.003,302.177,236.574,4288.05,61,75.162,4.86409,0,0,2,0,1,901.991,39.7765,60.2356,16,22177.7,16992.2
DS/AF,5,12,34,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,5,5,0,3,2,5,0,0,3,1,0,0,3,5,0,1,123.508,775.964,105.3,69.7889,6.55807,47.8429,11.8126,345.06,200.288,586.831,6568.9,61,92.5975,50.307,0,0,2,0,1,1066.54,45.5085,78.4785,13,17239.8,10083.7
DS/AF,5,11,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,5,5,0,3,2,5,1,0,3,1,0,0,3,5,0,4,254.576,700.369,31.2381,155.025,3.56664,23.4921,4.5719,248.718,284.09,297.753,5193.77,60,18.7486,5.67637,1,1,3,0,1,868.54,31.7126,43.879,31,34503.2,26645.8
random_valid_51,14,24,13,2,4,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,2,3,1,5,1,2,3,0,1,1,0,2,0,2,1,0,0,0,0,2,4,2,0,2,2,0,1,0,0,0,0,0,0,0,0,4,37.8485,308.115,29.2995,47.3283,13.9086,33.4695,18.5132,319.369,315.026,426.589,6253.54,61,76.5308,78.6583,1,0,3,0,0,416.782,29.7238,56.2231,2,5177.17,2149.66
DS/Searing Pain,4,14,33,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,2,5,1,3,4,4,1,0,3,1,0,0,3,5,0,0,60.7814,268.821,163.399,145.711,5.889,17.3529,25.0126,282.558,165.984,416.949,5631.37,63,23.3565,80.2429,1,0,3,0,1,589.388,43.6504,35.2569,5,9857.23,3727.92
random_valid_51,27,14,10,2,4,4,2,2,3,1,2,1,2,1,1,1,1,0,0,0,2,3,1,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,158.294,398.056,76.7629,54.5969,12.0589,13.3475,23.0931,459.67,125.117,375.683,8288.06,62,112.21,65.8107,0,0,1,0,0,451.879,21.6742,63.8428,17,23615.2,14263.6
random_valid_51,22,22,7,0,4,4,3,2,2,1,2,1,0,0,2,0,1,0,0,0,1,3,3,2,1,3,3,1,1,1,2,1,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90.3645,502.105,47.1309,105.732,17.1191,32.2058,21.6139,479.863,266.853,318.819,8590.94,62,108.06,36.9818,0,0,3,0,0,568.693,29.6312,79.1757,6,13721.9,5135.12
random_valid_51,21,18,12,2,3,3,3,2,1,0,2,1,1,1,1,1,0,0,0,0,2,2,5,1,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,267.687,991.516,92.9211,148.203,10.8527,27.4337,27.6009,450.395,300.538,252.321,8148.93,62,89.5445,107.091,0,1,1,0,0,753.148,24.4713,82.8226,27.05,38628.8,28469.7
random_valid_51,12,31,8,2,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,3,5,3,2,3,3,2,2,1,0,0,0,2,1,1,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,168.309,181.263,150.469,15.6606,17.5726,37.6004,9.169,144.626,106.098,540.753,3562.39,61,22.1096,110.783,0,0,3,0,0,375.298,17.7125,77.3884,19,19975.7,15547
random_valid_51,18,20,13,2,5,3,2,1,1,1,0,0,2,0,1,0,0,0,0,0,1,2,5,5,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,4,2,0,3,1,1,0,0,0,0,0,0,0,0,0,2,200.76,270.735,181.362,76.6718,2.79817,22.9789,1.04395,482.65,111.544,491.917,8632.75,62,108.739,36.7123,0,0,2,0,0,497.399,19.0801,70.0763,19,23293.8,15699.2
Aff Incinerate,12,8,31,2,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4,5,1,0,3,1,0,1,3,5,1,4,166.452,1255.69,51.4676,25.4545,16.3807,28.4522,28.0346,113.882,79.2909,315.7,3171.23,61,107.11,51.0368,0,1,2,10,1,1225.34,38.8777,0,27,26345.1,21136.6
random_valid_51,26,16,9,2,4,4,4,0,2,2,1,1,2,2,0,0,0,2,0,0,2,2,4,2,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,2,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,123.924,729.167,107.699,83.5454,9.73631,39.878,5.03777,375.973,261.814,274.461,7032.59,63,10.1117,35.723,0,0,2,0,0,746.581,40.5502,83.3998,10,17173,10077.8
Shadow and Flame Fire Succ,6,14,31,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,1,0,3,1,0,1,3,5,1,3,79.4991,990.208,98.5418,93.7162,1.39278,17.62,33.0395,370.163,143.992,248.212,6945.44,61,91.7498,15.8665,0,1,1,2,1,1133.59,54.7912,0,9,14203.4,6548.93
